customer,total_sales,rank
SONGADH TAPI DISTRICT,788.0,3442
"Dombivli (East), Thane",788.0,3442
Along,788.0,3442
chrompet,788.0,3442
Kalimpong,788.0,3442
"Kausa, Mumbra",788.0,3442
Nandurbar District,788.0,3442
CHENNAI 42,788.0,3442
SATGHARA,788.0,3442
Mandsour,788.0,3442
Dabi,788.0,3442
BAHADURPUR,788.0,3442
BOMDILA,788.0,3442
BIJAINAGAR AJMER DISTRICT,788.0,3442
BIJURI,788.0,3442
indapur,788.0,3442
VEERAVANALLUR,788.0,3442
Old alwal  secunderabad,788.0,3442
"MOGRA BADSHAHPUR, jaunpur",788.0,3442
WANKANER,788.0,3442
KANTH MORADABAD DISTRICT,788.0,3442
"Bhubaneswar, 751003",788.0,3442
BALIAPUR,788.0,3442
Rajarhat NEW TOWN Action Area 3,788.0,3442
Anantnag,788.0,3442
DOGACHHIA BARDDHAMAN DISTRICT,788.0,3442
IIE INDUSTRIAL ESTATE TATASU MAZADI,788.0,3442
CHANDPUR NORTH TWENTY FOUR PARGANAS DISTRICT,788.0,3442
NEW DELHI-110008,788.0,3442
SWAROOPGANJ,788.0,3442
"Mathura, Vrindavan",788.0,3442
PADMAPUR,788.0,3442
Bavdhan PUNE,788.0,3442
Garoth,788.0,3442
"Andoorkonam, Trivandrum",788.0,3442
Andul near maya stores,788.0,3442
"Thaikkattukara P O, Aluva",788.0,3442
Vaibhawadi,788.0,3442
"GHAZIABAD,Sahibabad",788.0,3442
GANAPAVARAM,788.0,3442
MAHRONI,788.0,3442
"Thane west ,Majiwade",788.0,3442
Mulanthuruthy,788.0,3442
"Gahunje, Pune",788.0,3442
Vadnagar,788.0,3442
RAJGARH ALWAR DISTRICT,788.0,3442
PANDHANA,788.0,3442
nashik,788.0,3442
malegaon,788.0,3442
SARAN,788.0,3442
MAHE,788.0,3442
Mohopada,788.0,3442
Jakhaura talbehat,788.0,3442
Vasai west,788.0,3442
Sanpada,788.0,3442
Anta city,788.0,3442
Shravasti,788.0,3442
"karukachal, kottayam",788.0,3442
Murugeshpalya Bangalore,788.0,3442
"ULLAL, deralakatte",788.0,3442
Belda,788.0,3442
"Pimpri Chinchwad, Pune",788.0,3442
"LEH, alt no 9419844047",788.0,3442
karnal,788.0,3442
Motbung,788.0,3442
"Patna, Patna",788.0,3442
"Perumanallur, tirupur",787.0,3443
"ADIPUR, GANDHIDHAM",787.0,3443
"Udumalpet, tirupur",787.0,3443
honnavar,787.0,3443
AVINISSERY,786.0,3444
"VINDHYA NAGAR NTPC TOWNSHIP, Singrauli district",786.0,3444
VIKRAMGAD,786.0,3444
SANCOALE,786.0,3444
Indapur,786.0,3444
"Borivali (W), MUMBAI",786.0,3444
IMPHAL Town,786.0,3444
Soreng  west sikkim,786.0,3444
"Sector 53, Golf Course Road, Gurugram",785.71,3445
NEW TOWN/ Kolkata,785.0,3446
APIIC TADA,784.0,3447
Kolkata 700050,783.0,3448
Azhiyur,782.0,3449
"Gopiganj  ,bhadohi",782.0,3449
VADUJ,781.0,3450
NADSAL,781.0,3450
MALLUR,781.0,3450
Ulhasnagar 4,779.0,3451
PIARINAGAR,779.0,3451
"NALLEPILLY P.O , PALAKKAD DT",779.0,3451
GADARWARA Narsinghpur,779.0,3451
Kaikamba,778.0,3452
GOOTY,778.0,3452
Fatehpur Fatehpur District,777.0,3453
Phoolpur,777.0,3453
"BANJARA HILLS ,HYDERABAD",777.0,3453
"Kompally, Hyderabad",777.0,3453
"Shikrapur, Pune",777.0,3453
ambala city,777.0,3453
kurnool,777.0,3453
TALEGAON dabhade,776.0,3454
Chunchale Tal Chopda Dis Jalgaon,776.0,3454
BANSWADA,776.0,3454
Hubballi,775.0,3455
NEW DELHIlhi,775.0,3455
Mala,775.0,3455
PETHANAICKENPALAYAM,775.0,3455
WAGHAI,775.0,3455
Kalpetta,774.0,3456
Narsinghpur,774.0,3456
GUDLURU,774.0,3456
bhiwadi,774.0,3456
"NAI BAZAR ,Bhadohi",774.0,3456
ujjain,774.0,3456
BHARATGANJ,772.0,3457
DONAKONDA,772.0,3457
chandiagarh,771.0,3458
JAGADHRI,771.0,3458
Nandhaluru,771.0,3458
Namchi South sikkim,771.0,3458
KHARIJAPIKON,771.0,3458
Hirekerur,771.0,3458
SEKMAI BAZAR,771.0,3458
BOKARO THERMAL,771.0,3458
"ZIRAKPUR,MOHALI",771.0,3458
PANSEMAL,771.0,3458
MUHAMMA,771.0,3458
Kanhangad,771.0,3458
Perla town,771.0,3458
BOKO,771.0,3458
Ranni,771.0,3458
Hejamadi,771.0,3458
Navasari,771.0,3458
Edathala,771.0,3458
"Kakkodi, kozhikode",771.0,3458
"Malkajgiri, Hyderabad",771.0,3458
MUMBAI 400066,771.0,3458
"Kaloor, KOCHI",771.0,3458
CHEGUNTA,771.0,3458
Ulhasnagar.Mumbai,771.0,3458
"Rajagiri Valley P O, Kakkanad",771.0,3458
"Nagamangla taluk,mandya district",771.0,3458
"Rallaguda bridge, besides mallikarjuna marbles and",771.0,3458
SAMANA,771.0,3458
Kalyan East-421306,771.0,3458
Dhemaji,771.0,3458
BHILAI nagar,771.0,3458
Thuckalay p.o,771.0,3458
sulthan batheri,771.0,3458
Churhat,771.0,3458
Trikaripur,771.0,3458
SARANGARH,771.0,3458
University,771.0,3458
sriperumbudur,771.0,3458
"Uttan, THANE",771.0,3458
BHUBANESWARB,771.0,3458
saravanampatticoimbatore.,771.0,3458
"Wakad,Pune",771.0,3458
"Mayuri Nagar, miyapur",771.0,3458
JAIJAIPUR,771.0,3458
DAVANGERE,771.0,3458
Jeypur,771.0,3458
Mehgaon,771.0,3458
Mira Road.....,771.0,3458
"SHIRUR KASAR, bid",771.0,3458
Near District Jail,771.0,3458
KHAGA,771.0,3458
pallikunnu (p O),771.0,3458
IFFCO CENSUS VILLAGE,771.0,3458
"Ecil,hyderabad",771.0,3458
"Kavali,Nellore Dt",771.0,3458
Margao Salcete,771.0,3458
RAWALSAR,771.0,3458
Ponkunnam (kottayam),771.0,3458
baram,771.0,3458
"PASUR,Erode",771.0,3458
Doimukh,771.0,3458
GIDI,771.0,3458
kottaym,771.0,3458
kannauj,771.0,3458
Badgam,771.0,3458
"Kolazhy P.O, Thrissur",771.0,3458
angamalay,771.0,3458
"Miyapur ,hyderabad",771.0,3458
Jarwa road tulsipur,771.0,3458
Mahad,771.0,3458
CHALLAKERE,771.0,3458
"Maachavaram, Piduguralla",771.0,3458
Nayathod angamaly,771.0,3458
"Tarnaka, Hyderabad",771.0,3458
"POOTHAKKULAM,PARIPPALLY",771.0,3458
Karad,771.0,3458
Ampati,771.0,3458
ROHTAS,771.0,3458
HALDAUR,771.0,3458
Satara MIDC,771.0,3458
Kukatpally,771.0,3458
KASRAWAD,771.0,3458
"ADOOR, vaddakkedathu cavu",771.0,3458
Halashi,771.0,3458
Aluva 6,771.0,3458
"Baner,pune",771.0,3458
Digboi,771.0,3458
PANANGAD THRISSUR DISTRICT,771.0,3458
Aluva2,771.0,3458
Pimpri Pune,771.0,3458
Kasba,771.0,3458
Kottayam Dist,771.0,3458
Kannyakumari,771.0,3458
Bargur,771.0,3458
NEW DELHIDelhi,771.0,3458
PortBlair,771.0,3458
Bhoranj,771.0,3458
Secendrabad,764.0,3459
"HABIBPUR,BHAGALPUR",764.0,3459
JAMAKHANDI,764.0,3459
Santa Cruz mumbai,764.0,3459
KOLKATA 53,764.0,3459
kullu,764.0,3459
BOKARO,764.0,3459
"Sainik School, THIRUVANANTHAPURAM DISTRICT",764.0,3459
PAMPAKUDA VIA,764.0,3459
SINGUR,764.0,3459
PERIYA,764.0,3459
Sujanpur,764.0,3459
Kollengode Palakkad,763.0,3460
"Chhata , Mathura",763.0,3460
"VARAM, KANNUR",763.0,3460
Mukkom,763.0,3460
Madipakam CHENNAI,763.0,3460
Siwan,762.0,3461
Hingna/Nagpur,761.0,3462
Rajgangpur,761.0,3462
edapally north po,761.0,3462
Borivali East,760.95,3463
"Vizhinjam, Trivandrum",760.95,3463
ELLORA,760.0,3464
PEDAPADU Mandal,760.0,3464
SAMUDRAPUR,760.0,3464
NAGOD,759.0,3465
Chikballapur,759.0,3465
Saidabad allahabad,759.0,3465
HAVELI,759.0,3465
Gajraula,759.0,3465
Guntur district,759.0,3465
LANJIGARH,759.0,3465
HINDAUN city,759.0,3465
GIRD BARAGAON,759.0,3465
Madanapalli Chittoor,759.0,3465
BHOLAR DABRI,759.0,3465
KULADA,759.0,3465
"BHUSAWAL,",759.0,3465
"Thirugokarnam, Pudukkottai",759.0,3465
"Aundh, PUNE",759.0,3465
HOWRAH 711102,759.0,3465
AVADI,759.0,3465
Atkot,759.0,3465
SIHOR,759.0,3465
KARAIKKUDI SIVAGANGAI,759.0,3465
"BELA, PRATAPGARH",759.0,3465
KOLAYAT,759.0,3465
CHIK BALLAPUR,759.0,3465
Supane,759.0,3465
Arwal,759.0,3465
BONAIGARH,759.0,3465
Pulgaon,759.0,3465
CHHIPABAROD,759.0,3465
RUPBAS,759.0,3465
Rae Bareli,759.0,3465
CHHABRA,759.0,3465
Keshod,759.0,3465
Kumarkhand,759.0,3465
JAWALAMUKHI,759.0,3465
TIKARI,759.0,3465
Rampura phul,759.0,3465
TIRODI,759.0,3465
Khatima,759.0,3465
EGARKUNR,759.0,3465
Aurangbad,759.0,3465
SIKTA,759.0,3465
Kochi ernakulam,759.0,3465
Vishakhapatnam,759.0,3465
Prakasam district,759.0,3465
GARBETA,759.0,3465
Hanmakonda,759.0,3465
SANDILA,759.0,3465
KARANJA Lad,759.0,3465
KUTTANAD,758.0,3466
"Goregaon west, Mumbai",758.0,3466
THALLAREVU,758.0,3466
Jengjal waribok,758.0,3466
"Pala, Kottayam",758.0,3466
Gautam budh nagar,758.0,3466
"Dwarka, New Delhi",758.0,3466
"Ramapuram, pala, Kottayam",758.0,3466
Titilagarh,758.0,3466
PASCHIM MEDINIPUR,756.0,3467
MEHMDABAD,755.5799999999999,3468
HOWRAH 711112,755.0,3469
"dibiyapur,Auraiya",754.0,3470
guntakal,754.0,3470
Sheikhpura,754.0,3470
ATRU,754.0,3470
Thiruvarur,754.0,3470
BENGALURU-560085,754.0,3470
Kanchipadi,754.0,3470
VICARABAD,752.0,3471
thiruvananthapuram,752.0,3471
"Ulwe, NAVI MUMBAI",752.0,3471
Cheruthuruthi,752.0,3471
DEVAKOTTAI,752.0,3471
ALANGAYAM,752.0,3471
DHANWAR,752.0,3471
"NAVI MUMBAI, village,JASKHAR URAN RAIGAD",752.0,3471
Saganer,752.0,3471
bangalore north vidyaranyapura post,751.0,3472
lonavala,751.0,3472
KOLKATA- 700031,751.0,3472
Dombivli-E,751.0,3472
Methermia,751.0,3472
Sirka,751.0,3472
AMBARNATH West,751.0,3472
Ripponpete,751.0,3472
PANCH MAHALS,751.0,3472
"sudarsan nagar, madambakkam",751.0,3472
Melmaruvathur,751.0,3472
ALAPPUZHA District,750.48,3473
Nellyadi,750.48,3473
"Badlapur, Jaunpur",750.48,3473
HYDERABAD-500018,750.0,3474
Sonbarsa,749.71,3475
BHUSHAN STEEL PLANT MERAMANDALI TOWNSHIP,749.0,3476
KALIACHAK,749.0,3476
KAPTANGANJ.  Kushinagar,749.0,3476
Alto Dabolim,749.0,3476
Kodagu Dist,749.0,3476
West Champaran,749.0,3476
ELURU -2,749.0,3476
BHOJPUR,749.0,3476
VEERAPPANCHATIRAM,749.0,3476
BHOGAON,748.0,3477
ALOT,747.76,3478
SATPULI,747.0,3479
PEINT,747.0,3479
HAJARMACHI,747.0,3479
Srivilliputtur,744.0,3480
kompally,744.0,3480
Nidadavole,744.0,3480
YOL,744.0,3480
Ntpc DADRI,744.0,3480
Sangareddy District,744.0,3480
THONDI,744.0,3480
Raichur-584101,744.0,3480
Samayapuram,744.0,3480
RAYAGIRI,744.0,3480
PEBBAIR,744.0,3480
VIJAPUR,744.0,3480
"Thenhipalam, Malappuram",744.0,3480
MADIKONDA,744.0,3480
ALAMCODE MALAPPURAM DISTRICT,744.0,3480
District Pune,744.0,3480
"AHMEDABAD,",744.0,3480
GUWAHATIGuwahati,744.0,3480
"AMBARNATH, West",744.0,3480
"NANNAMBRA,( po)",744.0,3480
NANDURA,744.0,3480
Dombvli West,744.0,3480
Bathery,744.0,3480
NELLIKUPPAM,744.0,3480
"Neelakudi, Thiruvarur",744.0,3480
MADHUPUR,744.0,3480
"Edappally, Ernakulam",744.0,3480
KISHANGANj,744.0,3480
"Elakamon, VARKALA",744.0,3480
BANGALORE NORTH,744.0,3480
Endada/vishaka patnam,744.0,3480
DOKMOKA,744.0,3480
BISHNUPUR,744.0,3480
LINGSUGUR,744.0,3480
Kaliachak ; golapgonj,744.0,3480
Girinagar 4th phase,743.0,3481
SARANGA,743.0,3481
Opposite Air Force Station,743.0,3481
BENGALORE,743.0,3481
City & Mandal : KORATLA ;(District: Jagtial Dist.),743.0,3481
Nadakuduru,743.0,3481
KHEKADA,743.0,3481
JEYPORE,743.0,3481
DEBIPUR,742.0,3482
PASAN,741.0,3483
south goa,741.0,3483
BALIA,741.0,3483
NIT FARIDABAD,741.0,3483
KOTTAKAL,740.1,3484
VITA,740.0,3485
DEVANUR,737.0,3486
SANPARA,737.0,3486
Carmona,737.0,3486
PUSAUR,736.05,3487
Pedapalli,736.0,3488
CHENNAIChennai,736.0,3488
Kottapuram po,736.0,3488
Chikkamangalore,736.0,3488
Batika,736.0,3488
Kowkoor,736.0,3488
Chengannur Alapuzha,736.0,3488
WARANGAL RURAL,736.0,3488
Madathukulam po,736.0,3488
BADLAPUR EAST,736.0,3488
Mahadeopur,736.0,3488
"HONNALI , Davangere",736.0,3488
RAMGARH CANTONMENT,736.0,3488
Aspur,735.0,3489
Palarivattom,735.0,3489
Attur,735.0,3489
Lakhimpur Kheri,735.0,3489
Lucknown,735.0,3489
"BUTIBORI MIDC,",735.0,3489
TIRUCHIRAPPALLI - 620102,735.0,3489
Gr. NOIDA,735.0,3489
AMBARNATH (East),735.0,3489
curchorem,735.0,3489
NTPC BARH TOWNSHIP,735.0,3489
Parvathipuram,735.0,3489
Moodubelle,735.0,3489
TIMIRI,735.0,3489
KUNNATHUNAD.,735.0,3489
Deesa,735.0,3489
P. O. Cherpu,735.0,3489
BADLAPUR (W),735.0,3489
"BADLAPUR, Mumbai",735.0,3489
District Petlad 388160,735.0,3489
SAGALEE,735.0,3489
"Maniyankuzhi, Kanyakumari",735.0,3489
Mannancherry,735.0,3489
Adipur,735.0,3489
moshi,735.0,3489
Falkawn,735.0,3489
"S n puram , Thrissur district",735.0,3489
Amballur,735.0,3489
Edappally North,735.0,3489
UMARKHED,735.0,3489
TALIPADY,735.0,3489
PERAMANGALAM,735.0,3489
Mukkam,735.0,3489
"Ernakulam,Aluva",735.0,3489
Ernakulam (DT),735.0,3489
Eranholi,735.0,3489
Melmanavoor,735.0,3489
KIZHUVALAM KOONTHALLOOR,735.0,3489
Banagalore,735.0,3489
N.paravoor,735.0,3489
"Gangtok, EAST SIKKIM",735.0,3489
Cherukolpuzha,735.0,3489
Tottakkattukara Aluva,735.0,3489
Sheopur,735.0,3489
Rahuri factory,735.0,3489
KRISHNARAJANAGARA,735.0,3489
Sikandra,735.0,3489
South-West Delhi,735.0,3489
Dombivli (WEST),735.0,3489
"Chembur, Mumbai",735.0,3489
Madgoan,735.0,3489
KOORAIKUNDU,735.0,3489
Ambur,735.0,3489
NAGAMANGALA,735.0,3489
NAGALAPURAM,735.0,3489
"CHITTETHUKARA, KAKKANAD,COCHIN",735.0,3489
MURMADI,735.0,3489
PUNE 48,735.0,3489
Morazha,735.0,3489
ADITYAPUR,735.0,3489
Joda,735.0,3489
DARJILING,735.0,3489
DHARWAD - 580003.,735.0,3489
Nooranad,735.0,3489
Janjgir champa,735.0,3489
ALAPPUZHA harippad,735.0,3489
Thiruvananthpuram,735.0,3489
KEEZHKULAM,735.0,3489
yavatmal,735.0,3489
KALLADAIKURICHI,735.0,3489
Chitradurga,735.0,3489
"chakrata road, DEHRADUN",735.0,3489
YELLANUR ROAD TADPATRI,735.0,3489
Nagpur city,735.0,3489
SARANGPUR,735.0,3489
KANJIRAMKULAM,735.0,3489
"Yelahanka 64,BENGALURU",735.0,3489
VIRAR (West),735.0,3489
Nawada,735.0,3489
"Thiruvottiyur,chennai",735.0,3489
Kochin,735.0,3489
SHAKTI NAGAR NTPC TOWNSHIP,735.0,3489
Kumardhubhi,735.0,3489
SECUNDERABAD-25,735.0,3489
Vaduthala,735.0,3489
"Tal. Shahapur, Dist. Thane",735.0,3489
BEED,735.0,3489
Wada,734.29,3490
KHARORA,734.29,3490
Perumbaikad,734.29,3490
"Kathiatoli,Nagaon",734.29,3490
Dabbaspet,734.29,3490
KINATHUKADAVU,734.0,3491
dharwad,733.0,3492
ROHA MIDC,732.0,3493
Chitrada village,730.0,3494
NAWABGANJ GONDA DISTRICT,730.0,3494
"Sardarshahar, churu",730.0,3494
Dombivali E,730.0,3494
MANENDRAGARH,729.0,3495
Beed,729.0,3495
Kavali,729.0,3495
KATAIYA,729.0,3495
KALPI,729.0,3495
DOMBIVLI EAST  THANE,729.0,3495
"KHARAR, Distt : Mohali",729.0,3495
Azheekal Telephone exchange,729.0,3495
CHANDURBAZAR,729.0,3495
"YAPRAL, SECUNDERABAD",729.0,3495
Kuruli,729.0,3495
RATIA,729.0,3495
KAMORTA,729.0,3495
Baghpat (250601),729.0,3495
KURKHEDA,729.0,3495
BARAMKELA,729.0,3495
BENGALURU 560062,729.0,3495
"Pennukkara,Chengannur,Alappuzha",729.0,3495
DIST. BOKARO,729.0,3495
Dapodi Pimpri chinchwad pune,729.0,3495
Kanumolu,729.0,3495
Bharsingi,729.0,3495
"Nagercoil-4, 629004",728.0,3496
"Kottaram, Kanyakumari",728.0,3496
"Kedareswara pet ,  vijayawada",728.0,3496
Ponduru,728.0,3496
NOIDA Gautam Buddha Nagar,728.0,3496
KALLELIBHAGOM,727.0,3497
Rajarhat Gopalpur,727.0,3497
Hathras,726.0,3498
"Bandra West, Mumbai",726.0,3498
Likabali,726.0,3498
ARANTHANGI,725.0,3499
DENDULURU,725.0,3499
PUNNAYUR,725.0,3499
Kalady,725.0,3499
"EDATHIRUTHY,THRISSUR",725.0,3499
Tripunitra,725.0,3499
Amtady,725.0,3499
KOLKATAkolkata,725.0,3499
AYYAMPALAYAM,725.0,3499
CHHUTMALPUR,725.0,3499
Anupuram,725.0,3499
NALANDA,725.0,3499
BENGALURU 562125,725.0,3499
THANE ( Mira Bhayander),725.0,3499
Kottuvally,725.0,3499
PANDARIA kabirdham,725.0,3499
"KOZHENCHERY, pathanamthitta",725.0,3499
karad,725.0,3499
Sitarampur,725.0,3499
ATHNI,725.0,3499
"Balipatna, Khurda",725.0,3499
Shamlaji,725.0,3499
New barrackpore,725.0,3499
Aheri,725.0,3499
"Haldia, Purba Medinipur",725.0,3499
MANJLEGAON,725.0,3499
Bhayandar (West),725.0,3499
haryana,725.0,3499
Miyapur HYDERABAD,725.0,3499
MADATHUKULAM,725.0,3499
Tindivanam Villupuram district,725.0,3499
Ochira,725.0,3499
Nelluvai,725.0,3499
"HYDERABAD, shamshabad",725.0,3499
I POLAVARAM,725.0,3499
ICHAPUR,725.0,3499
Godavarikhani,725.0,3499
"PERUMBAVOOR,Maruthukavala",725.0,3499
Pakwara,725.0,3499
District Kamareddy,725.0,3499
Thrikakkara,725.0,3499
"Ilayangudi, Sivagangai",725.0,3499
RURA,725.0,3499
modinagar,725.0,3499
"Ottapalam, Palakkad",725.0,3499
Vijay Pore,724.76,3500
BANBASA,724.0,3501
VENGANOOR,724.0,3501
"Kenwad, Malegaon jahagir",724.0,3501
ramgarh,722.86,3502
DHARAPADAVEDU,722.86,3502
Parner,721.0,3503
Bangalore north,721.0,3503
nereducharla,721.0,3503
Kolkata-700064,721.0,3503
Sultan Bathery,721.0,3503
MULKY,721.0,3503
BUTTAYAGUDEM,721.0,3503
RAVER,721.0,3503
KAkkanad,721.0,3503
GOSSAIGAON,721.0,3503
Channgiri,721.0,3503
MATHURAPUR,721.0,3503
"TIRUPATHUR , tirupattur district",721.0,3503
ATREYAPURAM,721.0,3503
Kalavoor,721.0,3503
AGRA 282005,721.0,3503
PULLA,721.0,3503
"PUDUPAKKAM VILLAGE, SIRUSERI",721.0,3503
BANSDIH,721.0,3503
MANJHANA,721.0,3503
GUNTURGuntur,721.0,3503
"Alandi, Pune",721.0,3503
TIKABALI,721.0,3503
KUNDLI TDI CITY KINGSBURY,721.0,3503
MUMBAI- 400054,721.0,3503
Pomburpa,720.0,3504
MUMBAI (E),720.0,3504
Thrisur,718.48,3505
MUMBAI-400066,718.0,3506
Park city,717.0,3507
Alandi pune,716.0,3508
CHENAi,715.0,3509
tirur malappuram,715.0,3509
"Bhagya nagar,9916015445,Koppal",715.0,3509
Mumbai no. 400053,715.0,3509
huzurabad,715.0,3509
Vadakkencherry,715.0,3509
PIPARIYA dist. Hoshangabad,715.0,3509
Markapur,715.0,3509
VISAKHAPATNAm,710.0,3510
Nani DAMAN,710.0,3510
NARGUND,709.62,3511
Kolkata 56,709.0,3512
Purba Medinipur,709.0,3512
Udgir,709.0,3512
KHETRI,709.0,3512
"Shela, Ahmedabad",709.0,3512
Kawai,709.0,3512
Vadakankulam,708.57,3513
Konavattam,706.0,3514
Mmbai,706.0,3514
Ambattur,705.0,3515
Thimmarayagowda layout Banashankari 3rd statge,704.0,3516
"Betim,  bardez",702.0,3517
ARVI,702.0,3517
Rayya,702.0,3517
Goura,702.0,3517
pudupakkam,702.0,3517
NALLAPADU,701.9,3518
KHACHAROD,701.0,3519
TOLA MANSARAUT,700.95,3520
"Salkia, Howrah",700.95,3520
KHAN SAHIB,700.0,3521
JOGINDARNAGAR,700.0,3521
Jairampur,700.0,3521
"Kalyanpur,lucknow",700.0,3521
HIRAPUR,700.0,3521
"Mulugupally, Kataram",700.0,3521
VILAPPILSALA,700.0,3521
NARPALA,700.0,3521
MELli,700.0,3521
ERNAKULAM District,700.0,3521
Bhattanagar .liluah .Howrah,699.0,3522
"Vallabh Vidyanagar, ANAND",699.0,3522
FAzilka,699.0,3522
Waidhan,699.0,3522
SATHANKULAM,699.0,3522
MUMBAI.,699.0,3522
"Barang, Dadhapatna",699.0,3522
kalanad post. melparamba kasaragod,699.0,3522
Ichapur Maniktala,699.0,3522
BARRACKPOR,699.0,3522
KURSEONG -734204,699.0,3522
NAINI INDUSTRIAL AREA,699.0,3522
Taluka KALYAN District Thane,699.0,3522
ANAIMALAI,699.0,3522
TEZPUR Chandmari,699.0,3522
PALURGADA,699.0,3522
Nizar (bardoli),699.0,3522
EDAKKODE,699.0,3522
"Tadepalli Mandal,Guntur District",699.0,3522
Noida sector 76,699.0,3522
Pitampura,698.0,3523
Cherial,698.0,3523
KULLUKullu,698.0,3523
KANNOD,698.0,3523
6th mile tadong,698.0,3523
KUNIGAL,698.0,3523
RANAPUR,698.0,3523
mayurbhanja,698.0,3523
"Velsao,cansaulim",698.0,3523
Chickaballpur,698.0,3523
"Annamanada,Trissur",698.0,3523
BENGALURU - 560008,698.0,3523
KALNA,698.0,3523
Tiruchendur,696.0,3524
NEW DELHInew delhi,696.0,3524
Kumta,696.0,3524
Rupra Road,696.0,3524
KOLKATA South 24 paragana,696.0,3524
"Guwahati, Maligaon",696.0,3524
Puthenchira,696.0,3524
MANSURPUR,696.0,3524
Maurawan road lucknow,696.0,3524
Vasai-Virar,696.0,3524
Adra,696.0,3524
PURANPUR,696.0,3524
"ALTO PORVORIM,",696.0,3524
Doddaballapura,696.0,3524
Talegaon dhamdhere bazaarmaidaan,696.0,3524
Halishar,696.0,3524
Sulakkarai medu,696.0,3524
Chikamagulur district,696.0,3524
CHINCHOLI MIDC,696.0,3524
Saila  khurd,696.0,3524
Nelamangala bangaluru,696.0,3524
"KONDUR, CUDDALORE",696.0,3524
RAIBARELI,696.0,3524
Moran,696.0,3524
Sonebhadra,696.0,3524
kunnamkulam,696.0,3524
VALVAITHANKOSHTAM,696.0,3524
RAYA,696.0,3524
"Mahavir Enclave,delhi",696.0,3524
Jetpur gujarat,696.0,3524
THANE(W),696.0,3524
SAMPLA,695.24,3525
MUDALGI,694.29,3526
DODDABALLAPURA APPAREL PARK,694.0,3527
NEW DELHI (NORTH),693.0,3528
GREATER FARIDABAD,693.0,3528
SANKARI(T.K),693.0,3528
Koppam,693.0,3528
KEELAMANJAKUDI,693.0,3528
puthanathani,693.0,3528
Gautam buddha nagar,693.0,3528
PEDAPARUPUDI,692.0,3529
New usmanpur 1 pusta,692.0,3529
SIDCO INDUSTRIAL ESTATE KITTUR BELAGAVI,692.0,3529
munger,692.0,3529
HARVEYPATTI,692.0,3529
PITHAMPUR INDUSTRIAL HUB,692.0,3529
Baguihati,692.0,3529
"Palarivattom, ERNAKULAM",692.0,3529
Ryali,691.43,3530
ORDNANCE FACTORY BHADRAVATI TOWNSHIP,691.0,3531
CHANDIGARHChandigarh,691.0,3531
Pothavaram,690.48,3532
NANDEJ,690.48,3532
"Deccan , Pune",690.0,3533
RAJASUNAKHALA,690.0,3533
dombivali,690.0,3533
Bengoloor,690.0,3533
Arsikere,690.0,3533
"MALVIYA NAGAR,NEW DELHI",690.0,3533
Laukaha,690.0,3533
KOTTAYAM district,690.0,3533
THANE EAST,690.0,3533
"KANDIVALI (E), MUMBAI",690.0,3533
MEMARI,690.0,3533
"Parvathynagar, Old Perungalathore",690.0,3533
AMLAI,690.0,3533
"Chalakkal,Aluva",690.0,3533
shivpuri,690.0,3533
Manesar pachgaon,690.0,3533
Bopodi Pune,690.0,3533
TITWALA EAST,690.0,3533
KOTULPUR,690.0,3533
"ALUVA, ERNAKULAM DIST",689.0,3534
METTUR DAM,689.0,3534
Ambernath [e] DISTRICT AMBERNATH,688.0,3535
Mumbai 400053,688.0,3535
Dombivli (E) Dist.Thane,688.0,3535
Bisalpur,688.0,3535
azamgarh,688.0,3535
ANPARA,688.0,3535
Delhi -86,688.0,3535
Rahatani,686.67,3536
BANDOAN,686.67,3536
NILANGA,685.0,3537
SUKDAL,685.0,3537
Kothapeta,685.0,3537
tiruvannamalai,685.0,3537
"Bhubaneshwar, Odisha",685.0,3537
NUAPATNA,685.0,3537
Kuruppapady (Via),685.0,3537
KARARI,685.0,3537
VERAVAL,685.0,3537
SECUNDERABAD 500003,685.0,3537
"KOTDWAR, Distt. PAURI GARHWAL",685.0,3537
MUMBAI 40092,685.0,3537
Dombivali ( East),685.0,3537
garhshankar,685.0,3537
Greater noida West,684.0,3538
MIRA ROAD EAST,684.0,3538
RENGALI,684.0,3538
Bihta Patna District,684.0,3538
FATEHGANJ PASHCHIMI,684.0,3538
Tamia,684.0,3538
KAMPUR TOWN,684.0,3538
Thonnakkal,683.81,3539
Khoardanga,683.0,3540
BENGALURu,683.0,3540
DIRBA,682.0,3541
DHANDHUKA,681.0,3542
unai,681.0,3542
Bagaha,680.95,3543
Pimpri - Chinchwad,680.0,3544
Sahibganj,680.0,3544
"Vadavali, Naigaon, Vasai",680.0,3544
NOWSHEHRA,680.0,3544
KANJIKODE,680.0,3544
"At post Unai,ta vansda di navsari",680.0,3544
"karimnagar,",678.0,3545
SANAUR,677.0,3546
Swarupnagar PS,677.0,3546
WADHWAN,677.0,3546
Moolavaikkal,673.5699999999999,3547
Burari,672.0,3548
Vellayani Po.,672.0,3548
Bibinagar hyderabad,672.0,3548
Lalganj,672.0,3548
CURTORIM,672.0,3548
"Mala,Thrissur",671.0,3549
MYSURUMysore,671.0,3549
KHANDALA,671.0,3549
NAGLA,671.0,3549
Udaiyalur,669.0,3550
PERAMBAKKAM,669.0,3550
Ashoknagar,668.0,3551
Ledo,668.0,3551
Salipur,667.76,3552
Mayiladuthurai,666.0,3553
